film_title,scene_index,heading,characters,dialogue_lines,dialogue_words,dialogue_q_rate,dialogue_excl_rate
Sleepy-Hollow_Unknown,113,INT. WINDMILL -- NIGHT,Ichabod|Katrina|Young Masbath,3,29,0.0,0.0
Sleepy-Hollow_Unknown,114,INT. WINDMILL -- NIGHT,Ichabod|Katrina|Young Masbath,2,20,0.0,0.0
Sleepy-Hollow_Unknown,115,EXT. WINDMILL ROOF -- NIGHT,Ichabod|Katrina|Young Masbath,4,36,0.25,0.25
Sleepy-Hollow_Unknown,116,EXT. WINDMILL -- NIGHT,Masmath|Katrina|Ichabod|Lady Van Tassel,5,36,0.0,0.25
Sleepy-Hollow_Unknown,117,"EXT. WESTERN WOODS, BURIAL GROUND -- NIGHT",Horseman|Lady Van Tassel,1,1,0.0,0.0
Sleepy-Hollow_Unknown,118,"EXT. NEW YORK CITY STREET, ICHABOD'S HOME -- DAY",Ichabod|Katrina|Young Masbath,0,0,0.0,0.0
Slither_Unknown,0,INT. HIGH SCHOOL CLASSROOM - DAY,STARLA GRANT|KYLIE STRUTEMYER|WILL|BOY,8,164,0.125,0.125
Slither_Unknown,1,EXT. MAIN STREET - DAY,JACK|MOTHER|CHILDREN,3,30,0.0,0.333
Slither_Unknown,2,INT. GRANT'S OFFICE - DAY,GRANT GRANT,1,8,0.0,0.0
Slither_Unknown,3,EXT. POLICE STATION - DAY,BILL PARDY|WALLY|TREVOR|MARGARET,1,7,0.0,0.0
Slither_Unknown,4,INT. POLICE STATION - DAY,TREVOR|WALLY|BILL|SHELBY,6,66,0.1667,0.0
Slither_Unknown,5,INT. DINER KITCHEN - MOMENTS LATER,BILL|WALLY|TREVOR|MARGARET|WAITRESS,10,104,0.1,0.1
Slither_Unknown,6,INT. GLASS WORKSHOP - EVENING,GRANT|SECRETARY,2,18,0.0,0.0
Slither_Unknown,7,INT. GRANT DINING ROOM - NIGHT,GRANT|STARLA,8,104,0.125,0.125
Slither_Unknown,8,INT. GRANT MASTER BATHROOM - LATER,Starla|Grant,3,20,0.0,0.0
Slither_Unknown,9,INT. GRANT BEDROOM - MOMENTS LATER,Starla|Grant,8,66,0.25,0.125
Slither_Unknown,10,INT. HENENLOTTER'S SPORTS BAR - LATER,Grant|Barkeep|Brenda Gutierrez,12,134,0.083,0.083
Slither_Unknown,11,EXT. SHADED CREEK - LATER,Grant,1,5,1.0,0.0
Slither_Unknown,12,EXT. GRANT HOUSE - MORNING,Grant|Neighbor,4,24,0.5,0.0
Slither_Unknown,13,INT. GRANT BEDROOM - MORNING,Grant|Starla,0,0,0.0,0.0
Slither_Unknown,14,INT. GRANT BEDROOM - MORNING,Grant|Starla,8,108,0.125,0.125
Slither_Unknown,15,INT. TEACHER'S LOUNGE - DAY,Starla|Janene,6,56,0.1667,0.1667
Slither_Unknown,16,INT. GRANT BATHROOM - DAY,Grant,0,0,0.0,0.0
Slither_Unknown,17,INT. GRANT KITCHEN - MOMENTS LATER,Grant,1,1,0.0,0.0
Slither_Unknown,18,INT. GRANT GARAGE - MOMENTS LATER,Grant,0,0,0.0,0.0
Slither_Unknown,19,INT. SUPERMARKET - LATER,Grant|Butcher,6,66,0.1667,0.0
Slither_Unknown,20,INT. GRANT GARAGE - MOMENTS LATER,GRANT,2,10,0.0,0.0
Slither_Unknown,21,EXT. GRANT GARAGE - NIGHT,STARLA,0,0,0.0,0.0
Slither_Unknown,22,INT. GRANT FOYER - MOMENTS LATER,STARLA|GRANT,6,56,0.33,0.0
Slither_Unknown,23,EXT. GRANT HOME - MOMENTS LATER,GRANT,1,4,0.0,0.0
Slither_Unknown,24,EXT. GRANT HOME - MORNING,Starla|Boy,4,24,0.25,0.0
Slither_Unknown,25,INT. GRANT BEDROOM - NIGHT,Grant|Starla,3,18,0.33,0.0
Slither_Unknown,26,EXT. WHEELSY SADDLE LODGE - LATER,Grant|Starla|Will|Bill|Trevor|Margaret|Jack,10,90,0.1,0.1
Slither_Unknown,27,INT. WHEELSY SADDLE LODGE - NIGHT,Starla|Grant|Janene,5,34,0.0,0.0
Slither_Unknown,28,EXT. SADDLE LODGE PLAYGROUND - NIGHT,Grant|Brenda,8,56,0.125,0.125
Slither_Unknown,29,EXT. FOREST - NIGHT,Grant|Brenda,10,103,0.1,0.1
Slither_Unknown,30,EXT. WHEELSY SADDLE LODGE BACK PORCH - NIGHT,Starla|Bill|Grant,12,104,0.083,0.083
Slither_Unknown,31,INT. WHEELSY POLICE STATION - DAY,Mexican Man|Margaret|Brenda's Husband,2,24,0.0,0.0
Slither_Unknown,32,INT. GRANT KITCHEN - MOMENTS LATER,STARLA,1,1,0.0,0.0
Slither_Unknown,33,INT. GRANT BEDROOM - MOMENTS LATER,STARLA|GRANT,6,66,0.33,0.17
Slither_Unknown,34,INT. OLD BARN - NIGHT,GRANT|BRENDA,4,56,0.25,0.0
Slither_Unknown,35,INT. GRANT FOYER - NIGHT,STARLA|BILL|WALLY,8,85,0.25,0.0
Slither_Unknown,36,INT. GRANT FOYER - MOMENTS LATER,Starla,0,0,0.0,0.0
Slither_Unknown,37,INT. GRANT GARAGE - NIGHT,Starla,1,6,0.0,0.0
Slither_Unknown,38,INT. GRANT LIVING ROOM - MOMENTS LATER,Starla|Sherry|Grant,4,45,0.0,0.0
Slither_Unknown,39,INT. GRANT FAMILY ROOM - NIGHT,Starla|Grant|Bill,6,66,0.0,0.0
Slither_Unknown,40,EXT. GRANT HOME - NIGHT,Bill|Wally|Pastor,2,24,0.0,0.0
Slither_Unknown,41,INT. CHURCH - DAY,Pastor|Bill|Congregation|Starla,8,92,0.0,0.0
Slither_Unknown,42,EXT. CHURCH PARKING LOT - MOMENTS LATER,Starla|Bill,6,45,0.33,0.0
Slither_Unknown,43,INT. POLICE STATION - DAY,Bill|Jack|Trevor|Wally|Sherry,12,139,0.17,0.08
Slither_Unknown,44,EXT. CATTLE RANCH - LATER,WALLY|BILL|MARGARET|TREVOR,10,155,0.1,0.1
Slither_Unknown,45,INT. POLICE STATION - LATER,BILL|WALLY|TREVOR|REDNECK|OLDER COP,12,180,0.25,0.08
Slither_Unknown,46,INT. POLICE STATION/ARMORY - DAY,BILL|TREVOR|MARGARET|JACK,6,90,0.0,0.0
Slither_Unknown,47,EXT. POLICE STATION - LATER,BILL|STARLA|WALLY,10,150,0.1,0.1
Slither_Unknown,48,INT. STRUTEMYER KITCHEN - EVENING,Kylie|Kylie's Mom|Kylie's Dad|Kylie's Sisters,5,56,0.2,0.0
Slither_Unknown,49,EXT. STRUTEMYER FARMHOUSE - EVENING,Kylie's Dad|Jack|Redneck|Good Ol' Boy,4,36,0.25,0.0
Slither_Unknown,50,EXT. STRUTEMYER RANCH - NIGHT,Trevor|Jack|Redneck|Good Ol' Boy|Margaret|Older Cop,0,0,0.0,0.0
Slither_Unknown,51,INT. STRUTEMYER BARN - NIGHT,Bill|Starla|Wally,6,104,0.0,0.0
Slither_Unknown,52,EXT. STRUTEMYER RANCH - NIGHT,Jack,0,0,0.0,0.0
Slither_Unknown,53,INT. STRUTEMYER BARN - NIGHT,Bill|Starla|Wally|Grant Grant,1,1,0.0,0.0
Slither_Unknown,54,EXT. STRUTEMYER RANCH - NIGHT,Jack|Trevor|Margaret|Older Cop,2,15,0.5,0.0
Slither_Unknown,55,EXT. STRUTEMYER RANCH - NIGHT,Margaret|Trevor|Starla|Bill|Wally|Good Ol' Boy|Grant,5,56,0.2,0.0
Slither_Unknown,56,EXT. FOREST - NIGHT,WALLY,1,5,0.0,0.0
Slither_Unknown,57,EXT. CREEK - NIGHT,GRANT|JACK,0,0,0.0,0.0
Slither_Unknown,58,EXT. FOREST CLEARING - NIGHT,TREVOR|MARGARET|REDNECK|BILL|WALLY|STARLA,4,38,0.25,0.25
Slither_Unknown,59,EXT. OLD BARN - NIGHT,TREVOR|WALLY|JACK|MARGARET|BILL|STARLA,4,36,0.25,0.25
Slither_Unknown,60,INT. OLD BARN - NIGHT,Bill|Wally|Brenda|OLDER COP|Starla,10,134,0.1,0.3
Slither_Unknown,61,INT. OLD BARN - NIGHT,Bill|Wally|Brenda|OLDER COP|REDNECK|JACK|STARLA,8,92,0.125,0.375
Slither_Unknown,62,EXT. OLD BARN - NIGHT,Trevor,0,0,0.0,0.0
Slither_Unknown,63,INT. OLD BARN - NIGHT,Bill|Wally|Jack|Margaret|Starla|OLDER COP|REDNECK|Trevor,10,150,0.1,0.4
Slither_Unknown,64,INT. OLD BARN - NIGHT,Bill|Brenda,0,0,0.0,0.0
Slither_Unknown,65,INT. KYLIE'S BATHROOM - NIGHT,Kylie|Kylie's Mom,2,22,0.0,0.0
Slither_Unknown,66,INT. STRUTEMYERS' HALLWAY - NIGHT,Kylie's Mom,2,30,0.0,0.0
Slither_Unknown,67,INT. STRUTEMYER GIRLS' BEDROOM - NIGHT,Kylie's Mom|Kylie's Sister 1|Kylie's Sister 2,4,36,0.25,0.0
Slither_Unknown,68,EXT. STRUTEMYERS' FARMHOUSE - NIGHT,Kylie's Mom,1,10,0.0,0.0
Slither_Unknown,69,INT. KYLIE'S BATHROOM - NIGHT,Kylie,2,12,0.0,1.0
Slither_Unknown,70,INT. STRUTEMYERS' HALLWAY - NIGHT,Kylie,2,10,0.0,1.0
Slither_Unknown,71,INT. STRUTEMYER GIRLS' BEDROOM - NIGHT,Kylie|Kylie's Youngest Sister|Kylie's Other Sister,2,10,0.0,1.0
Slither_Unknown,72,EXT. STRUTEMYERS' FRONT LAWN - NIGHT,Kylie,0,0,0.0,0.0
Slither_Unknown,73,INT. PICKUP TRUCK - NIGHT,Kylie,0,0,0.0,0.0
Slither_Unknown,74,INT. OLD BARN - NIGHT,Starla|Trevor|Margaret|Bill,10,134,0.2,0.1
Slither_Unknown,75,EXT. FOREST CLEARING - MOMENTS LATER,Bill,0,0,0.0,0.0
Slither_Unknown,76,EXT. OLD BARN - NIGHT,Trevor|Margaret|Jack|Starla|Wally,8,155,0.125,0.375
Slither_Unknown,77,EXT. STRUTEMYERS' FARMHOUSE/INT. PICKUP TRUCK - NIGHT,Kylie|Kylie's Dad|Kylie's Sister 1|Kylie's Sister 2|Kylie's Mom,8,134,0.125,0.375
Slither_Unknown,78,EXT. STRUTEMYERS' RANCH - NIGHT,Bill|Kylie|Kylie's Dad|Kylie's Sisters|Rancher,8,139,0.125,0.375
Slither_Unknown,80,EXT. OLD BARN - NIGHT,Wally|Jack|Older Cop|Redneck|Trevor|Margaret|Starla,8,66,0.125,0.25
Slither_Unknown,81,EXT. STRUTEMYERS' RANCH - NIGHT,Bill|Kylie|Two Little Girls,2,6,0.0,0.0
Slither_Unknown,82,EXT. STRUTEMYERS' RANCH - NIGHT,Bill|Kylie|Trevor|Kylie's Sisters,4,15,0.25,0.25
Slither_Unknown,83,EXT. STRUTEMYERS' RANCH - NIGHT,Bill|Kylie,2,6,0.0,0.0
Slither_Unknown,84,INT. FOREST - NIGHT,Starla|Jack|Bill|Older Cop|Redneck,5,36,0.0,0.2
Slither_Unknown,85,EXT. ROAD AWAY FROM FOREST - MOMENTS LATER,Bill|Starla|Trevor|Kylie,4,36,0.25,0.0
Slither_Unknown,86,INT. POLICE STATION - NIGHT,Shelby|Bill|Kylie|Trevor|Starla,8,92,0.25,0.0
Slither_Unknown,87,EXT. ROAD TOWARD WHEELSY - MOMENTS LATER,Bill|Starla|Kylie|Trevor,6,85,0.17,0.0
Slither_Unknown,88,EXT. WHEELSY CITY LIMIT - NIGHT,,0,0,0.0,0.0
Slither_Unknown,89,EXT. ROAD TOWARD WHEELSY - NIGHT,Starla|Bill|Trevor,5,56,0.2,0.2
Slither_Unknown,90,INT. BUICK CENTURY - MOMENTS LATER,Bill|Trevor|Shelby,4,36,0.25,0.0
Slither_Unknown,91,EXT. MAIN STREET - NIGHT,Shelby|Kylie|Starla|Bill|Trevor,1,6,0.0,0.0
Slither_Unknown,92,INT. FLOWER STORE - NIGHT,Starla|Bill|Trevor|Diseased Driver|Diseased Townsfolk,2,5,0.0,0.0
Slither_Unknown,93,INT. FLOWER STORE STORAGE AREA - NIGHT,Bill|Trevor|Starla,4,24,0.25,0.25
Slither_Unknown,94,INT. FLOWER STORE STORAGE AREA - NIGHT,Bill,0,0,0.0,0.0
Slither_Unknown,95,INT. FLOWER STORE STORAGE AREA - NIGHT,Bill|Starla|Trevor|Diseased Man,8,54,0.125,0.125
Slither_Unknown,96,EXT. FLOWER STORE - NIGHT,Bill|Starla|Diseased People|Smashed-Face Man|No Longer Pretty Brenda's Husband|Shelby Fat Sick Guy|Mr. Inappropriate Waitress|Brenda's Husband,12,108,0.083,0.083
Slither_Unknown,97,EXT. SIDE OF MOVIE THEATER - NIGHT,Bill|Diseased Woman|Shelby|Pastor,3,20,0.0,0.0
Slither_Unknown,98,EXT. GRANT HOME - MOMENTS LATER,Starla|Diseased Townsfolk,0,0,0.0,0.0
Slither_Unknown,99,INT. GRANT FOYER - NIGHT,Starla,1,1,1.0,0.0
Slither_Unknown,100,EXT. HOUSE ACROSS FROM THE GRANT HOME - NIGHT,Bill,0,0,0.0,0.0
Slither_Unknown,101,INT. GRANT KITCHEN - NIGHT,Starla,1,8,1.0,0.0
Slither_Unknown,102,EXT. NEIGHBOR'S BACKYARD - NIGHT,Bill,0,0,0.0,0.0
Slither_Unknown,103,INT. GRANT UPSTAIRS HALLWAY - NIGHT,Starla|Grant,0,0,0.0,0.0
Slither_Unknown,104,INT. GRANT BEDROOM - NIGHT,Grant|Starla,4,56,0.25,0.0
Slither_Unknown,105,INT. GRANT BEDROOM - NIGHT,Grant|Starla,7,104,0.14,0.0
Slither_Unknown,106,INT. GRANT BEDROOM - NIGHT,Grant|Starla,1,24,0.0,0.0
Slither_Unknown,107,INT. GRANT BEDROOM - NIGHT,Grant|Starla,1,10,0.0,1.0
Slither_Unknown,108,INT. GRANT BATHROOM - NIGHT,Starla|Bill,0,0,0.0,0.0
Slither_Unknown,109,EXT. GRANT HOME - NIGHT,Bill|Grant,0,0,0.0,0.0
Slither_Unknown,110,EXT. GRANT HOME - MORNING,Bill,0,0,0.0,0.0
Slither_Unknown,111,EXT. CLUSTER OF STORES - MOMENTS LATER,Bill|Starla,2,24,0.0,0.0
Slither_Unknown,112,INT. GAS STATION MART - MOMENTS LATER,Starla|Bill|Cashier,2,16,0.0,0.0
Slither_Unknown,113,EXT. GAS STATION - MOMENTS LATER,Starla|Bill,3,24,0.33,0.0
Slither_Unknown,114,INT. MAXIMA - DAY,Bill|Starla,5,38,0.2,0.2
Slither_Unknown,115,INT. MAXIMA - DAY,Starla,0,0,0.0,0.0
Stir-of-Echoes_Unknown,0,INT. LOCATION - TIME,,0,0,0.0,0.0
Stir-of-Echoes_Unknown,1,INT. BATHROOM - NIGHT,JAKE|MAGGIE,10,85,0.1,0.1
Stir-of-Echoes_Unknown,2,INT. JAKE'S ROOM - NIGHT,TOM|MAGGIE|JAKE,6,70,0.0,0.0
Stir-of-Echoes_Unknown,3,EXT. STREET - DAY,TOM|MAGGIE|PHILIP,8,90,0.25,0.0
Stir-of-Echoes_Unknown,4,INT. BOBBY & VANESSA'S - NIGHT,TOM|FRANK|HARRY|LENNY|BOBBY|MAGGIE|VANESSA,12,134,0.083,0.083
Stir-of-Echoes_Unknown,8,INT. TOM & MAGGIE'S HOUSE - NIGHT,TOM|MAGGIE,12,204,0.1667,0.0833
Stir-of-Echoes_Unknown,9,INT. KITCHEN - DAY,TOM|MAGGIE,10,155,0.3,0.1
Stir-of-Echoes_Unknown,12,EXT HOUSE DAY,TOM|ADAM McCARTHY|FRANK,6,56,0.1667,0.1667
Stir-of-Echoes_Unknown,13,INT SIGNAL DIVISION DAY,TOM|PHILIP,5,75,0.2,0.0
Stir-of-Echoes_Unknown,16,INT. KITCHEN - DAY,Jake|Maggie,10,164,0.1,0.1
Stir-of-Echoes_Unknown,17,INT. LIVING ROOM - NIGHT,Tom|Dorothy|Maggie,8,132,0.125,0.0
Stir-of-Echoes_Unknown,20,CUT TO: BUSY STREET NIGHT,Tom|Maggie|Frank|Sheila,8,174,0.125,0.125
Stir-of-Echoes_Unknown,24,INT. DOROTHY'S HOUSE - NIGHT,DUANE|TOM|DOROTHY,15,156,0.1333,0.2667
Stir-of-Echoes_Unknown,28,INT. TOM AND MAGGIE'S HOUSE - NIGHT,TOM|MAGGIE,15,204,0.267,0.067
Stir-of-Echoes_Unknown,32,INT CONTROL ROOM - DAY,ELIZABETH|MAGGIE|TOM,10,164,0.2,0.1
Stir-of-Echoes_Unknown,33,INT BEDROOM - DAY,MAGGIE,0,0,0.0,0.0
Stir-of-Echoes_Unknown,34,EXT NAVY PIER - NIGHT,TOM|JAKE|COP,6,56,0.0,0.0
Stir-of-Echoes_Unknown,35,INT JAKE'S ROOM - NIGHT,JAKE|TOM|MAGGIE,6,66,0.5,0.0
Stir-of-Echoes_Unknown,36,INT. BEDROOM - NIGHT,TOM|MAGGIE|SAMANTHA,5,36,0.2,0.0
Stir-of-Echoes_Unknown,40,EXT. OUR BLOCK - DAY,LENNY|TOM|FRANK|SHEILA|JAKE|NEIGHBORHOOD KIDS|ATTRACTIVE YOUNG WOMEN,5,56,0.0,0.25
Stir-of-Echoes_Unknown,41,EXT. ROOFTOP - NIGHT,ADAM MCCARTHY,0,0,0.0,0.0
Stir-of-Echoes_Unknown,44,INT. BE. ROOM - DAY,TOM|FRANK,5,36,0.4,0.0
Stir-of-Echoes_Unknown,45,EXT. OUR BLOCK - DAY,TOM|FRANK|SHEILA|COP|PARAMEDICS,5,45,0.0,0.4
Stir-of-Echoes_Unknown,48,INT. LIVING ROOM - NIGHT,MAGGIE|TOM|VIVIAN,6,56,0.1667,0.1667
Stir-of-Echoes_Unknown,52,INT PHILIP'S APARTMENT - HALLWAY NIGHT,PHILIP|TOM,10,155,0.2,0.1
Stir-of-Echoes_Unknown,56,INT. TOM & MAGGIE'S HOUSE - DAY,Maggie|Tom,5,36,0.4,0.2
Stir-of-Echoes_Unknown,60,EXT DRIVEWAY DAY,Jake|Tom|Maggie,0,0,0.0,0.0
Stir-of-Echoes_Unknown,61,INT YARD SUPPLY WAREHOUSE DAY,Tom|Lenny|Sheila,0,0,0.0,0.0
Stir-of-Echoes_Unknown,62,INT UNCLE STEVE'S HOUSE NIGHT,Maggie|Tom,10,134,0.3,0.0
Stir-of-Echoes_Unknown,64,INT. TOM & MAGGIE'S DINING ROOM - NIGHT,Tom,0,0,0.0,0.0
Stir-of-Echoes_Unknown,65,INT. STEVE'S HOUSE - NIGHT,Maggie|Jake|Philip,8,56,0.375,0.0
Stir-of-Echoes_Unknown,68,INT. BASEMENT - NIGHT,Tom,0,0,0.0,0.0
Stir-of-Echoes_Unknown,72,INT. HOSPITAL CORRIDOR - DAY,NURSE|MAGGIE|TOM|JAKE,6,40,0.1667,0.1667
Suspect-Zero_Unknown,0,EXT. DITCH - OFF THE INTERSTATE - 4:30 A.M.,,0,0,0.0,0.0
Suspect-Zero_Unknown,1,INT. 'THE ALL-AMERICAN DINER' - GAINESVILLE TEXAS - CONTINUING (4:30 A.M.),HAROLD SPECK|DOLLY|O'RYAN,12,156,0.25,0.083
Suspect-Zero_Unknown,2,INT. SPECK'S CAR - DRIVING - MOMENTS LATER,HAROLD SPECK|O'RYAN,6,66,0.5,0.167
Suspect-Zero_Unknown,4,INT. F.B.I. RESIDENT AGENCY - MORNING,THOMAS MACKELWAY|RICK CHARLTON,4,56,0.0,0.0
Suspect-Zero_Unknown,5,INT. WICHITA FALLS F.B.I. OFFICE - LATER,THOMAS MACKELWAY|KATIE POTTER,6,66,0.0,0.0
Suspect-Zero_Unknown,8,EXT. REST STOP - DAY,Charlton|Mackelway|Sheriff Harry Dylan|Bud Granger|Jumbo,8,134,0.125,0.125
Suspect-Zero_Unknown,12,INT. SPECK'S HOME - LIVING ROOM - MOMENTS LATER,JAN|O'RYAN,5,45,0.2,0.0
Suspect-Zero_Unknown,13,INT. MACKELWAY'S YUKON - PARKING LOT - GAINESVILLE,MACKELWAY|CHARLTON|FRAN,8,70,0.25,0.0
Suspect-Zero_Unknown,14,INT. DINER - BOOTH - LATER,DOLLY|MEL|MACKELWAY|FRAN,8,90,0.25,0.0
Suspect-Zero_Unknown,16,EXT. DINER - PARKING LOT - MOMENTS LATER,Fran|Mackelway,6,66,0.1667,0.0
Suspect-Zero_Unknown,17,INT. ARCHER COUNTY MORGUE - DAY,Mackelway|Fran|Coroner,8,104,0.125,0.0
Suspect-Zero_Unknown,18,"INT. GRAMMAR-SCHOOL AUDITORIUM - BOULDER, CO. - DAY",First and Second Graders|O'Ryan,1,10,0.0,0.0
Suspect-Zero_Unknown,19,EXT. 'HOPE HOUSE' - OKLAHOMA CITY - NIGHT,Mackelway|Piper|David Dyson,1,5,1.0,0.0
Suspect-Zero_Unknown,20,INT. HOPE HOUSE - BASEMENT - MOMENTS LATER,MACKELWAY|DYSON,10,155,0.3,0.0
Suspect-Zero_Unknown,21,EXT. STREET - MATAMOROS - NIGHT,MACKELWAY|DRUNK MEXICAN TEEN,2,25,0.0,0.0
Suspect-Zero_Unknown,24,INT. HOPE HOUSE - O'RYAN'S ROOM - MOMENTS LATER,Mackelway|Dyson,6,56,0.333,0.0
Suspect-Zero_Unknown,25,INT. HOPE HOUSE - FOYER - MOMENTS LATER,Mackelway|Piper,8,83,0.375,0.0
Suspect-Zero_Unknown,28,INT. STARKEY'S PICK-UP - MINUTES LATER,Loretta|Starkey|Mackelway,3,22,0.0,0.0
Suspect-Zero_Unknown,29,"EXT. WOODS OUTSIDE SLEEPER, MO. - LATER",Loretta|Composite Artist|Charlton|Mackelway|Grieves,6,56,0.33,0.0
Suspect-Zero_Unknown,32,INT. FBI OFFICE - MACKELWAY'S CUBICLE - MORNING,Mackelway|Katie|Fran|Charlton,5,66,0.2,0.0
Suspect-Zero_Unknown,33,INT. FBI OFFICE - 'O'RYAN ROOM' - NIGHT,Mackelway|Fran,5,56,0.4,0.0
Suspect-Zero_Unknown,34,EXT. TULANE UNIVERSITY - ESTABLISHING - NIGHT,Mackelway|O'Ryan,2,15,0.5,0.0
Suspect-Zero_Unknown,36,INT. DAITZ' OFFICE - LATER NIGHT,MACKELWAY|O'RYAN,12,276,0.1667,0.0
Suspect-Zero_Unknown,40,INT. A HOSPITAL ROOM - MORNING,Mackelway|Fran|Charlton,15,174,0.1333,0.0
Suspect-Zero_Unknown,41,INT. BAPTIST CHURCH - DAY,O'Ryan,0,0,0.0,0.0
Suspect-Zero_Unknown,42,INT. FBI OFFICE - 'O'RYAN ROOM' - LATE NIGHT,Mackelway,0,0,0.0,0.0
Suspect-Zero_Unknown,43,EXT. LONGHORN DINER WICHITA FALLS - NIGHT - ESTABLISHING,Mackelway|Katie,2,12,0.0,0.0
Suspect-Zero_Unknown,44,INT. KATIE'S APARTMENT - BEDROOM - LATER NIGHT,Mackelway|Katie,2,20,0.0,0.0
Suspect-Zero_Unknown,45,INT. KATIE'S APT. - BATHROOM - LATER NIGHT,Mackelway|Katie,4,45,0.5,0.0
Suspect-Zero_Unknown,46,INT. KATIE'S APT. - BEDROOM - PRE-DAWN,Mackelway|Katie,0,0,0.0,0.0
Suspect-Zero_Unknown,47,INT. HOTEL HALLWAY - 5 A.M.,Mackelway|Fran,10,134,0.3,0.0
Suspect-Zero_Unknown,48,EXT. HAROLD SPECK'S HOUSE - 6:00 A.M.,Mackelway,0,0,0.0,0.0
Suspect-Zero_Unknown,49,INT. SPECK'S HOUSE - LIVING ROOM - MOMENTS LATER,Mackelway|Jan,10,134,0.2,0.0
Suspect-Zero_Unknown,50,EXT. SPECK'S HOUSE - MOMENTS LATER,Mackelway|Jan,0,0,0.0,0.0
Suspect-Zero_Unknown,51,EXT. SPECK'S HOUSE - SIDE GATE - MOMENTS LATER,Mackelway,0,0,0.0,0.0
Suspect-Zero_Unknown,52,INT. SPECK'S HOUSE - CONTINUING,Mackelway|Neighbor Lady|Abilene Cops,1,10,0.0,0.1
Suspect-Zero_Unknown,53,INT. FULCHER'S HOME - BASEMENT - CONTINUING,Mackelway|Forensics Guys,0,0,0.0,0.0
Suspect-Zero_Unknown,54,EXT. FULCHER'S HOUSE - DUSK,Mackelway|Charlton,6,100,0.0,0.1
Suspect-Zero_Unknown,56,EXT. WICHITA FALLS FBI OFFICE - PARKING LOT - NIGHT,Mackelway|Katie,12,164,0.083,0.0
Suspect-Zero_Unknown,57,"EXT. ROAD - DENTON, TEXAS - NIGHT",O'Ryan|Trooper,8,112,0.125,0.0
Suspect-Zero_Unknown,60,INT. MACKELWAY'S APARTMENT - EVENING,Mackelway|Fran|O'Ryan,10,155,0.1,0.1
Suspect-Zero_Unknown,64,INT. HOPE HOUSE - NIGHT,Mackelway|Dyson|O'Ryan,2,18,0.0,0.0
Suspect-Zero_Unknown,68,INT. FBI OFFICE - O'RYAN ROOM - LATE NIGHT,Mackelway|Charlton,2,18,0.5,0.0
Suspect-Zero_Unknown,69,INT. 18-WHEELER - CAB - MOVING - NIGHT,Charlie|Driver,1,36,0.0,0.0
Suspect-Zero_Unknown,72,INT. FBI OFFICE - OUTSIDE THE O'RYAN ROOM - MORNING,FRAN|CHARLTON|MACKELWAY,10,134,0.2,0.0
Suspect-Zero_Unknown,73,EXT. 'FAST-COPY' - ESTABLISHING - DAY,MACKELWAY|DAY-MANAGER|FRAN,8,102,0.375,0.0
Suspect-Zero_Unknown,76,INT. DINER - SAME,Mackelway|Waitress|Fran|Vic,8,108,0.375,0.0
Suspect-Zero_Unknown,80,INT. MACKELWAY'S YUKON - CONTINUING,O'RYAN|MACKELWAY,12,174,0.25,0.0
Suspect-Zero_Unknown,84,INT. A THIRD UNIDENTIFIED MOTEL ROOM - NIGHT,Mackelway|O'Ryan,6,118,0.333,0.0
Suspect-Zero_Unknown,88,INT. MACKELWAY'S YUKON - DRIVING - NIGHT,Mackelway|O'Ryan,10,195,0.2,0.0
Suspect-Zero_Unknown,92,INT. MACKELWAY'S YUKON - LATER NIGHT,O'Ryan|Mackelway,6,45,0.1667,0.0
Suspect-Zero_Unknown,96,EXT. SERVICE ROAD - DAWN,Mackelway|Fran|Charlton|Kathleen,4,36,0.25,0.0
Suspect-Zero_Unknown,97,EXT. DELIA'S RANCH-HOUSE - DAY,,0,0,0.0,0.0
Sweeney-Todd-The-Demon-Barber-of-Fleet-Street_Unknown,0,INT. DARK CHAMBER -- NIGHT,SWEENEY TODD|THE GENTLEMAN,4,40,0.0,0.25
Taking-Lives_Unknown,0,INT. BUS STATION - DAY,CASHIER|MARTIN,6,36,0.5,0.0
Taking-Lives_Unknown,1,INT. BUS - DAY,MARTIN|DAN|DRIVER,8,56,0.25,0.0
Taking-Lives_Unknown,2,INT. RENTAL CAR - MOVING - NIGHT,MARTIN|DAN,10,104,0.2,0.1
Taking-Lives_Unknown,3,INT. RENTAL CAR - MOVING - DAY,MARTIN|DAN,4,36,0.0,0.0
Taking-Lives_Unknown,4,EXT. HIGHWAY - DAY,Martin|Dan,1,1,0.0,0.0
Taking-Lives_Unknown,5,EXT. FERRY PIER - DAY,Woman,0,0,0.0,0.0
Taking-Lives_Unknown,6,INT. MONTREAL PD OFFICE - DAY,Woman|Inspector,10,160,0.1,0.0
Taking-Lives_Unknown,7,EXT. FOREST CONSTRUCTION SITE - DAY,Construction Workers|Back Hoe Operator,1,4,0.0,0.0
Taking-Lives_Unknown,8,INT. TASK FORCE ROOM - NIGHT,INSPECTOR LAVAL|INSPECTOR REYNAUD,6,108,0.1667,0.0
Taking-Lives_Unknown,9,EXT. FOREST CONSTRUCTION SITE - NIGHT,GRACE VANDERHOLT|INSPECTOR LAVAL|INSPECTOR REYNAUD,6,92,0.1667,0.0
