film_title,scene_index,heading,tension_score,fear_emotion,sentiment,scene_summary
Silver-Bullet_Unknown,9,INT. THE CROWD DAY,0.0,0.0,0.2,"Jane expresses her boredom during the meeting and asks to step out, showing a typical teenage attitude."
Silver-Bullet_Unknown,10,INT. THE PODIUM DAY,0.0,0.0,0.5,"The town leaders prepare to address the crowd, emphasizing community support and goodwill."
Silver-Bullet_Unknown,11,INT. JANE,0.0,0.0,0.1,"Jane navigates through the crowd, encountering a teasing remark from another girl, highlighting her social dynamics."
Silver-Bullet_Unknown,12,INT. LOWE AT THE PODIUM - DAY,0.0,0.0,0.5,"Lowe addresses the community about his dream for modern medical care, receiving applause."
Silver-Bullet_Unknown,13,"EXT. A SNAKE IN THE GRASS, CU - DAY",0.0,0.0,0.5,Marty and Brady discuss a harmless blacksnake while the sound of applause is heard in the background.
Silver-Bullet_Unknown,14,"EXT. JANE, COMING OUT OF THE TENT - DAY",0.0,0.0,0.5,Jane reflects on her childhood and her brother's antics while Lowe discusses the importance of a medical unit.
Silver-Bullet_Unknown,15,EXT. MARTY AND BRADY - DAY,0.0,0.0,0.5,"Marty and Brady plot something mischievous involving the snake, with Marty expressing disbelief at Brady's intentions."
Silver-Bullet_Unknown,16,EXT. JANE - DAY,0.5,0.5,-0.5,"JANE is startled by a snake and falls, ruining her clothes."
Silver-Bullet_Unknown,17,EXT. MARTY - DAY,0.4,0.3,-0.6,"MARTY tries to apologize to a hysterical JANE, who runs away."
Silver-Bullet_Unknown,18,EXT. NEAR THE BANDSTAND - DAY,0.3,0.2,-0.4,"JANE, still upset, is startled by STELLA's voice and a rough man's response."
Silver-Bullet_Unknown,19,EXT. THE BANDSTAND - DAY,0.2,0.1,-0.3,"STELLA, crying, calls for help from a man who approaches the bandstand."
Silver-Bullet_Unknown,20,EXT. JANE - DAY,0.2,0.1,0.2,"JANE approaches the bandstand where STELLA is sobbing, realizing she is not alone in her troubles."
Silver-Bullet_Unknown,21,EXT. ON THE BANDSTAND - DAY,0.4,0.2,-0.1,"STELLA is upset about a relationship issue, and JANE tries to comfort her but is met with hostility."
Silver-Bullet_Unknown,22,INT. THE STATION WAGON - DAY,0.5,0.1,-0.3,"The family argues in the car, revealing underlying tensions, especially between JANE and MARTY."
Silver-Bullet_Unknown,23,INT. THE CAR - DAY,0.6,0.2,-0.4,"The conversation turns morbid as BOB recounts a gruesome story, causing discomfort among the family."
Silver-Bullet_Unknown,24,INT. THE DOOR TO JANE'S BEDROOM - NIGHT,0.0,0.0,0.0,"Marty approaches Jane's bedroom door in his wheelchair, asking to come in."
Silver-Bullet_Unknown,25,INT. MARTY - TIME,0.1,0.0,0.2,"Marty tries to make amends with Jane by offering her money and a prank gift, leading to playful banter."
Silver-Bullet_Unknown,26,"INT. A PRETTY CHINA DISH, CU - TIME",0.5,0.5,-0.5,"Stella contemplates taking pills while reflecting on her life, hinting at deep emotional turmoil."
Silver-Bullet_Unknown,27,INT. THE UPSTAIRS HALL - TIME,0.7,0.7,-0.3,"The mother discovers Stella's room and is met with a shocking revelation, leading to a scream."
Silver-Bullet_Unknown,28,"INT. STELLA'S ROOM, WIDE",0.8,0.7,-0.8,"Stella's room is in disarray with blood everywhere, indicating a violent event. Her mother shrieks, suggesting a moment of horror."
Silver-Bullet_Unknown,29,EXT. TARKER'S MILLS MONTAGE MORNING,0.2,0.1,0.2,"A montage of morning activities in Tarker's Mills reveals the community's shock over a brutal murder, highlighting the tension in the town."
Silver-Bullet_Unknown,30,"INT. THE CONSTABLE'S OFFICE, WITH HALLER AND PETE SYLVESTER",0.5,0.3,-0.1,"Haller expresses frustration over the situation, indicating a sense of urgency and tension as they prepare to confront the unfolding crisis."
Silver-Bullet_Unknown,31,EXT. TARKER'S MILLS CONSOLIDATED SCHOOL AFTERNOON,0.1,0.0,0.5,"The school day ends with children excitedly leaving, creating a stark contrast to the earlier tension in the town."
Silver-Bullet_Unknown,32,EXT. A BUNCH OF KIDS - DAY,0.0,0.0,0.5,Brady and Tammy ride bikes while Marty shows off his Silver Bullet motorcycle.
Silver-Bullet_Unknown,33,EXT. THE CORNER OF MAIN AND WALNUT - AFTERNOON,0.0,0.0,0.5,Tammy and Marty watch Brady zoom off on his bike.
Silver-Bullet_Unknown,34,EXT. MARTY AND TAMMY FROM THE FAR CURB - DAY,0.0,0.0,0.5,Marty talks about his motorcycle modifications while Tammy listens.
Silver-Bullet_Unknown,35,EXT. THE RANDOLPH HOUSE - DAY,0.0,0.0,0.0,"The driveway is blocked off with police cars, indicating a serious investigation."
Silver-Bullet_Unknown,36,EXT. MARTY AND TAMMY - DAY,0.2,0.2,0.1,"Tammy expresses her fear about a mysterious woman, while Marty tries to comfort her."
Silver-Bullet_Unknown,37,EXT. OLD GREENHOUSE - DAY,0.3,0.3,-0.1,"The old greenhouse is described as a creepy place, with broken glass and overgrown plants."
Silver-Bullet_Unknown,38,EXT. THE STURMFULLER HOUSE - DAY,0.0,0.0,0.0,"Milt, in a disheveled state, calls for Tammy to do the dishes."
Silver-Bullet_Unknown,39,EXT. MARTY AND TAMMY - DAY,0.4,0.4,0.2,"Marty reassures Tammy about her fears, but she remains spooked by recent noises."
Silver-Bullet_Unknown,40,EXT. TAMMY - DAY,0.2,0.3,-0.5,"Tammy stops by her father, who expresses disdain for a crippled man, leaving her troubled and scared."
Silver-Bullet_Unknown,41,EXT. VIRGIL'S TEXACO - LATE AFTERNOON,0.0,0.0,0.5,"Marty arrives at the gas station where Virgil greets him and fills up his tank, creating a light-hearted atmosphere."
Silver-Bullet_Unknown,42,"INT. THE DEN, WITH UNCLE AL AND MARTY - NIGHT",0.1,0.0,0.3,"Uncle Al, drunk and playful, engages in a poker game with Marty, showcasing their bond despite the chaotic environment."
Silver-Bullet_Unknown,43,"INT. THE DEN, A WIDER ANGLE - NIGHT",0.1,0.0,0.2,"Nan intervenes in the poker game, insisting it's bedtime for Marty, highlighting the protective nature of their relationship."
Silver-Bullet_Unknown,44,INT. THE STAIRWELL OF THE COSLAW HOME,0.0,0.0,0.0,"MARTY sits in a stair chair, looking dejected as NAN hectors AL from below."
Silver-Bullet_Unknown,45,"INT. THE DEN, WITH NAN AND UNCLE AL NIGHT",0.5,0.0,-0.5,"UNCLE AL drunkenly argues with NAN about his drinking around MARTY, leading to a tense moment."
Silver-Bullet_Unknown,46,INT. THE UPSTAIRS COSLAW BATHROOM,0.3,0.0,0.0,"MARTY and JANE have a playful yet tense interaction, leading to MARTY falling out of his wheelchair."
Silver-Bullet_Unknown,47,"INT. MARTY AND JANE, A MUCH CLOSER SHOT",0.4,0.0,0.5,"MARTY is upset after falling, and JANE helps him while NAN enters, creating a moment of familial tension."
Silver-Bullet_Unknown,48,INT. THE LIVING ROOM - NIGHT,0.0,0.0,0.5,"Milt Sturmfuller enters the living room, drunk and watching wrestling on TV."
Silver-Bullet_Unknown,49,INT. THE STURMFULLER GREENHOUSE - NIGHT,0.5,0.5,0.0,"Milt cautiously enters the overgrown greenhouse, holding a shotgun and hearing unsettling sounds."
Silver-Bullet_Unknown,50,INT. MILT - NIGHT,0.7,0.7,-0.5,"Milt is suddenly attacked by monstrous arms from below, leading to chaos and screams."
Silver-Bullet_Unknown,51,"INT. THE GREENHOUSE, WITH MILT",0.9,0.9,-1.0,"Milt is dragged into a hole, facing a gruesome fate as he is attacked and consumed."
Silver-Bullet_Unknown,52,EXT. TARKER'S MILLS MONTAGE #3 DUSK,0.5,0.5,-0.2,"Residents of Tarker's Mills exhibit signs of fear and anxiety as they go about their evening routines, with a sense of danger looming."
Silver-Bullet_Unknown,53,EXT. MARTY AND BRADY KINCAID MAGIC HOUR,0.0,0.0,0.5,"Marty and Brady enjoy a carefree moment flying kites, while a dark reminder of recent violence looms in the form of a reward poster."
Silver-Bullet_Unknown,54,INT. OWEN'S PUB,0.6,0.4,-0.3,"A group of locals discuss the gruesome details of recent attacks, revealing their fears and suspicions about the nature of the threat."
Silver-Bullet_Unknown,55,"EXT. A TREE, WITH BRADY'S SMILE-KITE STUCK IN IT DUSK",0.0,0.0,0.2,"Marty retrieves a kite stuck in a tree, showcasing a moment of innocence amidst the surrounding tension in Tarker's Mills."
Silver-Bullet_Unknown,56,EXT. MARTY AND JANE,0.0,0.0,0.5,"Marty forgets supper and Jane expresses her frustration, leading to a moment of levity as he sits down."
Silver-Bullet_Unknown,57,INT. OWEN'S PUB LATE DUSK,0.2,0.0,0.0,Tension rises in the pub as Andy's belligerence leads to a confrontation with Pete.
Silver-Bullet_Unknown,58,INT. THE FAIRTON GROUP,0.3,0.0,0.0,"Pete confronts Andy, escalating the tension as a brawl seems imminent."
Silver-Bullet_Unknown,59,EXT. THE BANDSTAND NIGHT,0.8,0.7,-0.5,"Joe Haller, traumatized and covered in blood, recites a prayer while reflecting on a tragic event."
Silver-Bullet_Unknown,60,"EXT. THE COMMON, LOOKING BACK TOWARD MAIN STREET NIGHT",0.5,0.5,-0.5,"A group of men, led by Herb Kincaid, rush toward the bandstand at night, calling out for his son."
Silver-Bullet_Unknown,61,"EXT. THE BANDSTAND, WITH HALLER AND KINCAID",0.7,0.7,-0.6,"Herb Kincaid lunges toward the bandstand, desperate for news about his son, while the other men react with fear and unease."
Silver-Bullet_Unknown,62,"EXT. THE BANDSTAND, MEN'S POV NIGHT",0.8,0.8,-0.7,"Herb Kincaid, covered in his son's blood, laughs maniacally while holding his son's shoes, creating a chilling atmosphere."
Silver-Bullet_Unknown,63,EXT. HOLY FAMILY CHURCH DAY,0.0,0.0,0.5,"The scene shifts to a church during the day, contrasting the previous tension with a serene atmosphere."
Silver-Bullet_Unknown,64,INT. HOLY FAMILY CHURCH - DAY,0.0,0.0,0.0,"Mourners gather at a funeral, with Marty sitting at the back, reflecting on the loss of his best friend."
Silver-Bullet_Unknown,65,"INT. UNCLE AL, MARTY, TAMMY, AND MRS. STURMFULLER IN A PEW",0.0,0.0,0.0,"Uncle Al offers Marty a drink from a flask, while Tammy struggles with her emotions during the funeral."
Silver-Bullet_Unknown,66,"INT. THE PODIUM, WITH FATHER LOWE",0.0,0.0,0.0,"Father Lowe addresses the mourners, informing them about the requiem mass for Brady Kincaid."
Silver-Bullet_Unknown,67,"INT. LOWE, ABOVE THE COFFIN",0.2,0.1,0.1,"Father Lowe speaks about comfort and community, acknowledging the pain of loss while encouraging unity among the mourners."
Silver-Bullet_Unknown,68,INT. FATHER LOWE,0.7,0.6,-0.5,Father Lowe speaks about the fear of the unknown and the importance of not being alone in the face of terror.
Silver-Bullet_Unknown,69,"INT. THE CAR, WITH MARTY AND UNCLE AL",0.3,0.2,0.1,"Marty and Uncle Al discuss the possibility of a monster, with Uncle Al dismissing the idea humorously."
Silver-Bullet_Unknown,70,"INT. THE CAR, WITH MARTY AND UNCLE AL",0.5,0.4,-0.2,"Marty shares a chilling story about noises and a death, while Uncle Al tries to rationalize the situation."
Silver-Bullet_Unknown,71,INT. OWEN'S PUB LATE AFTERNOON,0.6,0.5,0.0,"Andy Fairton organizes a group of vigilantes in a pub, preparing them for a hunt while addressing the recent murder."
Silver-Bullet_Unknown,72,INT. A SLIGHTLY WIDER SHOT,0.7,0.5,-0.2,Tension rises as the townspeople confront the law and their own grief over a recent tragedy.
Silver-Bullet_Unknown,73,INT. OWEN'S PUB,0.5,0.3,-0.1,Lester Lowe desperately tries to prevent a reckless decision by his son amidst rising tensions in the pub.
Silver-Bullet_Unknown,74,EXT. OUTSIDE OWEN'S,0.4,0.2,0.1,"The group prepares to leave, with Andy expressing frustration over the delay in their mission."
Silver-Bullet_Unknown,75,EXT. ELMER AND PORTER ZINNEMAN NIGHT,0.6,0.4,-0.3,"Elmer finds himself in a precarious situation, leading to a moment of panic and humor as he struggles to free himself."
Silver-Bullet_Unknown,76,EXT. IN THE WOODS - NIGHT,0.7,0.6,-0.5,"O'BANION and VIRGIL venture into the woods at night, where a sudden howl and a scream from O'BANION create a tense atmosphere."
Silver-Bullet_Unknown,77,EXT. ANDY FAIRTON'S GROUP - NIGHT,0.5,0.4,0.1,"ANDY and his group gather at the edge of a ravine, feeling uneasy after hearing a howl, as they prepare to confront an unknown threat."
Silver-Bullet_Unknown,78,"EXT. ANDY'S GROUP, FROM THE BOTTOM OF THE RAVINE - NIGHT",0.4,0.3,0.0,"ANDY's group cautiously descends into the ravine, remaining alert as they prepare for potential danger."
Silver-Bullet_Unknown,79,"EXT. ANDY'S GROUP, ANGLE SHOT - NIGHT",0.8,0.7,-0.3,"As ANDY's group reaches the bottom of the ravine, they hear a low growl, heightening their fear and tension before a sudden scream breaks the silence."
Silver-Bullet_Unknown,80,EXT. EDGAR ROUNDS - NIGHT,0.8,0.9,-0.8,ROUNDS is caught in a trap and screams in terror as he disappears into the fog.
Silver-Bullet_Unknown,81,EXT. ASPINALL - NIGHT,0.9,0.95,-0.9,ASPINALL hears a growl and is mocked by the WEREWOLF before he is attacked and loses half his face.
Silver-Bullet_Unknown,82,EXT. OWEN AND THE WEREWOLF - NIGHT,0.85,0.9,-0.85,"OWEN fights the WEREWOLF with a bat, but is ultimately overpowered and screams in pain."
Silver-Bullet_Unknown,83,EXT. THE RAVINE - NIGHT,0.5,0.4,0.1,"The WEREWOLF sings a hymn as it escapes, creating an eerie contrast to the horror."
Silver-Bullet_Unknown,84,"INT. HOLY FAMILY CATHOLIC CHURCH, PULPIT POV MORNING",0.0,0.0,0.0,"The mourners gather at a church for a funeral, evoking memories of a previous event."
Silver-Bullet_Unknown,85,"INT. LOWE, AT THE PULPIT",0.5,0.5,-0.2,"LOWE struggles to deliver a comforting message, his fear evident as he looks down."
Silver-Bullet_Unknown,86,"INT. FIRST ROW PEW, WITH HERB KINCAID, LOWE'S POV",0.7,0.7,-0.5,"HERB KINCAID transforms into a werewolf, holding BRADY'S heart, intensifying the horror."
Silver-Bullet_Unknown,87,"INT. THE CONGREGATION, LOWE'S POV",0.8,0.8,-0.6,"The congregation transforms into werewolves, creating chaos and horror in the church."
Silver-Bullet_Unknown,88,INT. THE CONGREGATION - DAY,0.2,0.1,0.5,"The congregation is in chaos, with werewolves fighting and singing, creating a surreal and wild atmosphere."
Silver-Bullet_Unknown,89,INT. THE ENTIRE CONGREGATION - DAY,0.3,0.2,0.4,"The church is overrun by werewolves, creating a chaotic and hellish scene as one werewolf bites off another's claw."
Silver-Bullet_Unknown,90,"INT. REV. LOWE, ON THE PODIUM - DAY",0.4,0.3,-0.2,"Rev. Lowe is confronted by a zombie werewolf, heightening the tension as he struggles for survival."
Silver-Bullet_Unknown,91,"INT. LESTER LOWE, ECU - NIGHT",0.5,0.4,-0.5,"Lester Lowe screams in terror, revealing his intense fear and desperation as he prays for relief."
Silver-Bullet_Unknown,92,EXT. HALLER AND PETE - DAY,0.5,0.5,-0.2,"Haller expresses his feelings of fear and loss of courage to Pete, who is visibly troubled by Haller's state."
Silver-Bullet_Unknown,93,EXT. A FAIRGROUND - DAY,0.0,0.0,0.0,"The fairground is deserted, and Marty expresses his discontent about the unfairness of the canceled fireworks."
Silver-Bullet_Unknown,94,INT. THE COSLAW FAMILY STATION WAGON - DAY,0.0,0.0,0.2,The Coslaw family discusses Marty's disappointment while enjoying ice cream cones after a family outing.
Silver-Bullet_Unknown,95,INT. THE GARAGE - DAY,0.4,0.4,0.1,Uncle Al and Marty work on the Silver Bullet while discussing the recent monster attacks and their impact on the town.
Silver-Bullet_Unknown,96,"EXT. THE ROAD IN FRONT OF COSLAWS', WITH MARTY",0.0,0.0,0.5,Marty is excited to drive the Silver Bullet as Uncle Al encourages him. The engine's roar surprises Marty.
Silver-Bullet_Unknown,97,"EXT. MARTY, IN THE SILVER BULLET",0.0,0.0,0.5,"Marty drives the Silver Bullet, gradually increasing speed and enjoying the thrill of the ride."
Silver-Bullet_Unknown,98,"EXT. MARTY, IN THE SILVER BULLET",0.0,0.0,0.5,"Marty accelerates the Silver Bullet dramatically, feeling exhilarated as the vehicle lifts off the ground."
Silver-Bullet_Unknown,99,EXT. MARTY AND UNCLE AL,0.0,0.0,0.5,"Marty impresses Uncle Al with the speed of the Silver Bullet, leading to a humorous exchange about secrets."
Silver-Bullet_Unknown,100,EXT. THE COSLAW BACKYARD - DAY,0.0,0.0,0.5,"The barbecue is over, and the characters share affectionate goodbyes, hinting at underlying emotions."
Silver-Bullet_Unknown,101,EXT. THE COSLAW DRIVEWAY - DAY,0.2,0.2,0.3,"Marty receives fireworks from Uncle Al, who warns him about the dangers outside, creating a sense of unease."
Silver-Bullet_Unknown,102,EXT. THE REAR OF THE COSLAW HOUSE - NIGHT,0.4,0.3,0.0,"Marty stealthily navigates down a drainpipe at night, hinting at a secretive and potentially dangerous mission."
Silver-Bullet_Unknown,103,EXT. THE PATH BETWEEN THE HOUSE AND THE GARAGE - NIGHT,0.5,0.4,-0.1,"Marty quietly struggles to move the bag of fireworks, emphasizing the effort and tension in the dark."
Silver-Bullet_Unknown,104,"EXT. THE COSLAW DRIVEWAY, FROM THE ROAD - DAY",0.0,0.0,0.5,"MARTY coasts out to the road, verifying the light is on upstairs, determined to enjoy his treat."
Silver-Bullet_Unknown,105,EXT. MARTY - DAY,0.0,0.0,0.5,"MARTY attempts to start his vehicle, showing concern as it struggles to crank before finally starting."
Silver-Bullet_Unknown,106,EXT. A ROADSIDE TURNOUT NIGHT - NIGHT,0.0,0.0,0.5,"MARTY arrives at a roadside turnout, excitedly preparing fireworks while the sound of rushing water fills the air."
Silver-Bullet_Unknown,107,"EXT. MARTY, IN THE REST AREA - NIGHT",0.0,0.0,0.5,"MARTY lights a fountain firework, momentarily distracted by a sound, before delighting in the burst of light."
Silver-Bullet_Unknown,108,"EXT. THE GROVE, WITH THE WEREWOLF - NIGHT",0.5,0.5,0.0,A werewolf aggressively rips a branch from a tree and advances menacingly.
Silver-Bullet_Unknown,109,EXT. THE WEREWOLF - NIGHT,0.4,0.4,0.0,"The werewolf recoils, its face obscured by shadow, hinting at its partial transformation."
Silver-Bullet_Unknown,110,"INT. THE COSLAW LIVING ROOM, WITH MARTY - NIGHT",0.6,0.6,-0.2,"Marty, in a wheelchair, urgently tells Uncle Al about seeing a werewolf the previous night."
Silver-Bullet_Unknown,111,INT. UNCLE AL'S BEDROOM - NIGHT,0.5,0.5,-0.3,"In a messy bedroom, Uncle Al dismisses Marty's claims of a werewolf, attributing it to a dream."
Silver-Bullet_Unknown,112,EXT. THE BACK PORCH - DAY,0.5,0.3,0.1,"Marty sits on the porch, troubled and seeking Jane's help about something serious."
Silver-Bullet_Unknown,113,EXT. MAIN STREET - DAY,0.2,0.0,0.2,Jane reflects on Marty's unbelievable story while pushing her cart down the street.
Silver-Bullet_Unknown,114,EXT. THE PORCH - DAY,0.3,0.1,0.1,"Jane approaches Mrs. Thayer to collect bottles, but the atmosphere is tense as Mrs. Thayer is cautious."
Silver-Bullet_Unknown,115,EXT. MAIN STREET - DAY,0.1,0.0,0.3,"Jane interacts with Father Lowe while pushing her cart, maintaining a light-hearted conversation."
Silver-Bullet_Unknown,116,EXT. OUTSIDE ROBERTSON'S - DAY,0.0,0.0,0.0,"JANE heads down Main Street, reflecting on her search for a person with one eye."
Silver-Bullet_Unknown,117,INT. THE BARBER SHOP - DAY,0.0,0.0,0.0,"JANE enters the barber shop and interacts with BILLY, who informs her about a previous customer."
Silver-Bullet_Unknown,118,"INT. JANE AND THE TOWELED MAN, CLOSER ON - DAY",0.0,0.0,0.0,"JANE interacts with a man under a towel, humorously revealing his identity."
Silver-Bullet_Unknown,119,INT. THE KITCHEN - DAY,0.5,0.5,-0.5,"LOWE is seen eating raw meat, creating a disturbing atmosphere as JANE enters."
Silver-Bullet_Unknown,120,INT. JANE - TIME,0.5,0.5,-0.2,"JANE experiences a moment of fright as she accidentally knocks something off a shelf, leading to a scream."
Silver-Bullet_Unknown,121,EXT. THE BACK DOOR OF THE RECTORY - TIME,0.3,0.2,0.0,"JANE approaches the rectory door, knocking and waiting for a response, but receives none."
Silver-Bullet_Unknown,122,"INT. JANE, IN THE RECTORY KITCHEN - TIME",0.6,0.6,-0.3,"In the kitchen, JANE discovers a bloody spot, heightening her anxiety as she ventures into the dark hall."
Silver-Bullet_Unknown,123,"INT. FATHER LOWE, ECU - TIME",0.4,0.4,0.1,LOWE's unsettling appearance with a black eye-patch leaves JANE in a state of unease as she hands him the tally sheet.
Silver-Bullet_Unknown,124,INT. THE HALLWAY - DAY,0.0,0.0,0.5,"Jane expresses her discomfort to Lowe, who offers help, but she insists on leaving."
Silver-Bullet_Unknown,125,EXT. JANE AND MARTY - DAY,0.0,0.0,0.5,Jane expresses her fear of being laughed at if they tell adults about their experience.
Silver-Bullet_Unknown,126,INT. THE RECTORY LIVING ROOM - DAY,0.0,0.0,-0.5,Lester Lowe is filled with bitter hate as he crumples a paper in his hand.
Silver-Bullet_Unknown,127,"EXT. UNCLE AL, JANE, AND MARTY - DAY",0.0,0.0,-0.1,"A heated discussion unfolds among Uncle Al, Jane, and Marty about a supposed werewolf and the local priest."
Silver-Bullet_Unknown,128,EXT. OUTSIDE OF ROBERTSON'S LUNCHEONETTE - DAY,0.0,0.0,0.5,The characters discuss Father Lowe's inaction regarding poison-pen letters while leaving a luncheonette.
Silver-Bullet_Unknown,129,EXT. MAIN STREET - DAY,0.0,0.0,0.5,The characters speculate about Father Lowe's potential actions regarding a complaint.
Silver-Bullet_Unknown,130,EXT. MAIN STREET - DAY,0.2,0.1,0.0,The characters discuss the implications of a man who was injured and the strange occurrences surrounding Marty.
Silver-Bullet_Unknown,131,EXT. MARTY - DAY,0.0,0.0,-0.2,"Marty declines an invitation to join friends, revealing his feelings of isolation and depression."
Silver-Bullet_Unknown,132,EXT. CHASE MONTAGE,0.0,0.0,0.0,LOWE chases MARTY's wheelchair along a country road at high speeds.
Silver-Bullet_Unknown,133,"EXT./INT. THE COVERED BRIDGE, WITH THE BULLET",0.5,0.5,-0.2,"The atmosphere in the covered bridge is dim and spooky, with MARTY's wheelchair moving silently."
Silver-Bullet_Unknown,134,"INT. LOWE, IN THE SHADOWS",0.7,0.7,-0.5,"LOWE explains his twisted reasoning about saving souls, revealing a dark and sinister mindset."
Silver-Bullet_Unknown,135,EXT. THE COSLAW BACKYARD DAY,0.4,0.4,0.1,"MARTY and UNCLE AL discuss a troubling discovery of blood, while JANE plays croquet in the background."
Silver-Bullet_Unknown,136,INT. THE CONSTABLE'S OFFICE - DAY,0.0,0.0,0.5,"HALLER and UNCLE AL engage in a conversation about a bizarre story, leading to a handshake."
Silver-Bullet_Unknown,137,EXT. THE RECTORY NIGHT,0.2,0.0,0.0,"JOE HALLER arrives at the RECTORY at night, but no one answers the door despite multiple attempts."
Silver-Bullet_Unknown,138,INT. THE COUPE - DAY,0.0,0.0,0.0,"HALLER inspects the damaged coupe, noting the scratches and paint details."
Silver-Bullet_Unknown,139,INT. HALLER - DAY,0.8,0.7,-0.5,"LOWE, transformed into a beast, attacks HALLER with a bat, creating a tense and violent atmosphere."
Silver-Bullet_Unknown,140,EXT. THE REST AREA AT AUGER FALLS - DAY,0.2,0.1,0.2,"Marty expresses his concerns about a werewolf, while Uncle Al and Jane engage in a discussion about the supernatural."
Silver-Bullet_Unknown,141,EXT. A COUNTRY ROAD - DAY,0.3,0.2,0.0,"Uncle Al drives the kids home, revealing a bloody cowboy boot in a gravel pit, hinting at danger."
Silver-Bullet_Unknown,142,INT. THE CAR - DAY,0.1,0.0,0.5,"Marty and Jane persuade Uncle Al to help them with their supernatural concerns, leading to a reluctant agreement."
Silver-Bullet_Unknown,143,EXT./INT. SILVER BULLET MONTAGE - DAY,0.4,0.1,0.1,"Uncle Al visits a gun shop to prepare for the supernatural threat, discussing weapons and crafting with Mac."
Silver-Bullet_Unknown,144,"INT. THE BOX, CU",0.0,0.0,0.5,"Mac reveals a silver bullet resting on dark velvet, emphasizing its magical appearance."
Silver-Bullet_Unknown,145,INT. MAC AND UNCLE AL,0.0,0.0,0.2,"Uncle Al reverently examines the bullet, while Mac jokes about its potential use against a werewolf."
Silver-Bullet_Unknown,146,"EXT. THE FULL MOON, CLOSE NIGHT",0.2,0.1,-0.1,"As the full moon rises, Jane reflects on her grandfather's death and the family's preparations for Halloween."
Silver-Bullet_Unknown,147,"INT. THE STATION WAGON, WITH BOB AND NAN",0.0,0.0,0.3,"Bob expresses disbelief about leaving the kids with Uncle Al, while Nan reassures him of Al's change."
Silver-Bullet_Unknown,148,INT. THE LIVING ROOM - NIGHT,0.2,0.1,0.2,"Uncle Al warns the kids to go to bed while he keeps watch with a gun, hinting at an impending danger."
Silver-Bullet_Unknown,149,INT. UNCLE AL - NIGHT,0.3,0.2,0.0,"Uncle Al looks out the window into the darkness, feeling a sense of urgency as he addresses Marty."
Silver-Bullet_Unknown,150,INT. UNCLE AL - NIGHT,0.4,0.3,0.1,Uncle Al feels a creeping sense of dread as he reassures himself about the kids' fears.
Silver-Bullet_Unknown,151,INT. UNCLE AL - NIGHT,0.9,0.8,-0.5,"A werewolf crashes through the wall, surprising Uncle Al, who realizes his gun is empty."
Silver-Bullet_Unknown,152,"INT. THE BULLET (THE REAL BULLET) AND MARTY, SLOW MOTION",0.0,0.0,0.0,"MARTY struggles to reach the silver bullet as it rolls away, ultimately falling into the heating vent."
Silver-Bullet_Unknown,153,"INT. THE LIVING ROOM, WIDE",0.7,0.8,-0.5,"JANE grabs a pistol as UNCLE AL lies bloody against the wall, while the WEREWOLF wreaks havoc in the room."
Silver-Bullet_Unknown,154,INT. THE WEREWOLF AND JANE,0.8,0.9,-0.6,"UNCLE AL bravely attacks the WEREWOLF, but the creature's savage demeanor suggests a deadly confrontation."
Silver-Bullet_Unknown,155,INT. UNCLE AL AND JANE,0.9,1.0,-0.8,"JANE is startled by FATHER LOWE's sudden movement, revealing the grim fate of MARTY and escalating the horror."
Silver-Bullet_Unknown,156,INT. THE HALL - DAY,0.4,0.3,0.5,"Uncle Al comforts Jane after a traumatic event, discussing the supposed death of a werewolf while Marty struggles with his injuries."
Silver-Bullet_Unknown,157,EXT. TARKER'S MILLS - NIGHT,0.2,0.1,0.2,"Jane reflects on the past events of a terrifying fall, indicating a sense of nostalgia mixed with lingering fear."
Sleepy-Hollow_Unknown,0,INT. LOCATION - TIME,0.0,0.0,0.0,"A brief introduction to Sleepy Hollow, setting the tone for the story."
Sleepy-Hollow_Unknown,1,EXT. GNARLED FOREST -- NIGHT,0.8,0.9,-0.8,"An ugly man is pursued through a dark forest, leading to a terrifying encounter with a headless horseman."
Sleepy-Hollow_Unknown,2,EXT. CITY STREETS -- NIGHT,0.5,0.4,-0.2,"Constables search the empty streets at night, leading to the discovery of a corpse in the river."
Sleepy-Hollow_Unknown,3,EXT. WATCHHOUSE/JAIL -- NIGHT,0.4,0.3,-0.1,"The constables examine a corpse, leading to a discussion about the possibility of murder."
Sleepy-Hollow_Unknown,4,"INT. WATCHHOUSE, NIGHT WATCH QUARTERS -- NIGHT",0.5,0.2,0.1,The constables discuss the fate of a corpse while tensions rise over the implications of science and justice.
Sleepy-Hollow_Unknown,5,"INT. WATCHHOUSE, JAIL -- NIGHT",0.6,0.3,-0.2,Ichabod and the High Constable debate the state of justice in a grim jail filled with suffering prisoners.
Sleepy-Hollow_Unknown,6,"INT. ICHABOD'S HOME, SECOND FLOOR -- DAY",0.0,0.0,0.5,"Ichabod bids farewell to a bird, symbolizing his departure from a familiar life."
Sleepy-Hollow_Unknown,7,"EXT. SLEEPY HOLLOW, THE LONG STRAIGHT ROAD -- DAY",0.0,0.0,0.0,"Ichabod approaches a foreboding entrance marked by dead ravens, hinting at the dark events to come."
Sleepy-Hollow_Unknown,8,"EXT. SLEEPY HOLLOW, TOWN SQUARE -- DAY",0.0,0.0,0.0,"Ichabod walks through an empty town square, hearing the sobbing of an old woman from a window above."
